word	word_id	sent	start	stop
дуло	дуло_noun	Или чье-нибудь озверелое лицо, дуло револьвера у виска, ужас, которого нельзя, кажется, перенести и который надо пережить, удар выстрела прямо в лицо… [М. П. Арцыбашев. Санин (1902)] [омонимия не снята]	32	36
дуло	дуло_noun	Отец сидит на верстаке, закинув настоящую ногу на деревянную, которая враждебно смотрит на мужиков, как дуло ружья. [Скиталец (С. Г. Петров). Сквозь строй (1902)] [омонимия не снята]	105	109
дуло	дуло_noun	И, несмотря на тяжелое настроение духа, он все-таки ощутил радостное чувство, увидев его гладкое, ровное дуло и красивой формы крючковатые курки. [М. П. Арцыбашев. Паша Туманов (1901)] [омонимия не снята]	106	110
дуло	дуло_noun	Паша взял один из них и с видом знатока заглянул в дуло. [М. П. Арцыбашев. Паша Туманов (1901)] [омонимия не снята]	52	56
дуло	дуло_noun	― если бы не видал, с каким ужасным ― скажу ― животным хладнокровием наводил он на противника дуло пистолета: "Для меня, мол, безразлично: убить тебя или оставить в живых, но так как ты сам на это напрашиваешься, ― я тебя убью". [А. В. Амфитеатров. «Альфонс» (из сборника «Бабы и дамы») (1890-1900)] [омонимия не снята]	95	99
дуло	дуло_noun	Ветер звонит и гудит в дуло ружья, ветер крепко дует навстречу, иногда с сухим снегом. [И. А. Бунин. Антоновские яблоки (1900)] [омонимия не снята]	24	28
дуло	дуло_noun	И в ней было небольшое отверстие, в которое можно было просунуть дуло ружья. [К. М. Станюкович. Похождения одного матроса (1900)] [омонимия не снята]	66	70
дуло	дуло_noun	Из нескольких тысяч бестолковых выстрелов, не считая раньше убитого в патруле Терентия Лапина, только один был до некоторой степени удачен: пуля попала прямо в дуло винтовки солдата; русским же удалось убить двух хунхузов. [И. П. Ювачев. Борьба с хунхузами на Манчжурской границе // «Исторический вестник», 1900] [омонимия не снята]	161	165
дуло	дуло_noun	Мне показалось, что оттуда мелькнуло дуло ружья, но тотчас же дверь захлопнулась опять. [В. Г. Короленко. Марусина заимка (1899)] [омонимия не снята]	38	42
дуло	дуло_noun	Здесь он аккуратно отвинтил крышку пороховницы, служащую и меркой для пороха, насыпал в нее последний и стал осторожно сыпать его в дуло пистолета, затем вложил пулю, снова внимательно осмотрев ее и шомполом забил пыж. [Н. Э. Гейнце. Аракчеев (1898)] [омонимия не снята]	133	137
дуло	дуло_noun	Он весь выпрямился, как бы делая над собой неимоверное внутреннее усилие, осторожно поставил потрет на место и, откинувшись в кресло, поднес дуло пистолета к правому виску. [Н. Э. Гейнце. Аракчеев (1898)] [омонимия не снята]	142	146
дуло	дуло_noun	Испуганный раздавшимися шагами и напором в дверь, несчастный поспешил спустить курок, но рука дрогнула, дуло пистолета соскользнуло от виска и пуля, поранив верхние покровы головы и опалив волосы, ударила в угол, в стоявшую статую. [Н. Э. Гейнце. Аракчеев (1898)] [омонимия не снята]	105	109
дуло	дуло_noun	Канул в вечность 1812 год, год, по образному выражению славного партизана Дениса Давыдова, «со своим штыком в крови по дуло, со своим ножом в крови по локоть». [Н. Э. Гейнце. Аракчеев (1898)] [омонимия не снята]	120	124
дуло	дуло_noun	― Нет, смерть… только смерть!.. Он приложил дуло к виску. Прикосновение металла к телу заставило его вздрогнуть. [Н. Э. Гейнце. Князь Тавриды (1898)] [омонимия не снята]	45	49
дуло	дуло_noun	Надо было «скусить патрон», то есть зубами оторвать пулю патрона, потом насыпать порох в дуло, забить шомполом пулю, вставить шомпол на место, насыпать немножко пороху на полку подле курка, и тогда можно было стрелять. [П. Н. Краснов. Атаманская памятка (1898)] [омонимия не снята]	90	94
дуло	дуло_noun	Он и все его товарищи, такие же мальчики, были полупьяны, с лицами, запачканными порохом, с глазами, воспаленными от неспаных ночей и водки; многие дремали, упирая подбородок на ружейное дуло. [Е. А. Соловьев-Андреевич. Александр Герцен. Его жизнь и литературная деятельность (1897)] [омонимия не снята]	188	192
дуло	дуло_noun	Борис сел перед зеркалом и, взяв дуло в рот, положил палец на собачку. [А. И. Куприн. Мясо (1895)] [омонимия не снята]	34	38
дуло	дуло_noun	― Тогда прощайте! Он поднес дуло револьвера к виску. Зоя Александровна прочла на его лице непоколебимую решимость. [Н. Э. Гейнце. В тине адвокатуры (1893)] [омонимия не снята]	29	33
дуло	дуло_noun	Он только пробу делал: достаточно ли видна мушка на стволе и можно ли хорошо направить дуло прямо в грудь. [Е. А. Салиас. Крутоярская царевна (1893)] [омонимия не снята]	88	92
дуло	дуло_noun	Упал он и прижал мне ногу… ну, а ведь давят, бьют, режут… только я было на локоть, чтобы рвануться, смотрю ― прямо в меня дуло торчит? [Н. Г. Гарин-Михайловский. Детство Темы (1892)] [омонимия не снята]	123	127
дуло	дуло_noun	Аларин кистью левой руки крепко охватил дуло, чтобы оно не дрожало, положил большой палец правой руки на собачку и прикоснулся холодной сталью к правому виску. [А. И. Куприн. Впотьмах (1892)] [омонимия не снята]	41	45
дуло	дуло_noun	Лицо приняло презрительное выражение, и он, все не трогаясь с места, вытянул руку к верху, по-прежнему к верху же направляя дуло пистолета. [П. А. Висковатов. Жизнь и творчество М. Ю. Лермонтова (1891)] [омонимия не снята]	125	129
дуло	дуло_noun	Дуло пистолета, направленное прямо в лицо, выражение ненависти и презрения в позе и во всей фигуре фон Корена, и это убийство, которое сейчас совершит порядочный человек среди бела дня в присутствии порядочных людей, и эта тишина, и неизвестная сила, заставляющая Лаевского стоять, а не бежать, ― как всё это таинственно, и непонятно, и страшно! [А. П. Чехов. Дуэль (1891)] [омонимия не снята]	1	5
дуло	дуло_noun	Затем с пистолетом в руке он подошел к зеркалу и приставил себе дуло к правому виску… [Е. А. Салиас. Аракчеевский подкидыш (1889)] [омонимия не снята]	65	69
дуло	дуло_noun	Шумский быстро, но аккуратно зарядил пистолет, заколотил пулю, бросил было шомпол, но затем подумал секунду, взял еще пулю и забил в дуло ― вторую. [Е. А. Салиас. Аракчеевский сынок (1888)] [омонимия не снята]	134	138
дуло	дуло_noun	Быстро вытащил он пистолет, вытянул руку, и дуло в одно мгновенье было уже у самого виска фон Энзе. [Е. А. Салиас. Аракчеевский сынок (1888)] [омонимия не снята]	45	49
дуло	дуло_noun	Даже один мрачный рассказ, оканчивающийся словами: «Я поднес дуло револьвера к виску, спустил курок, и меня не стало!» [Г. И. Успенский. Простое слово (1888)] [омонимия не снята]	62	66
дуло	дуло_noun	В руках он держал что-то большое, белое и на первый взгляд странное, а из-за его плеча выглядывало дуло ружья, тоже длинное. [А. П. Чехов. Степь (1888)] [омонимия не снята]	100	104
дуло	дуло_noun	Первый казак опять пустился вслед за Згуриевым, приблизился к зверю более обыкновенного и, чтобы окончить скорей битву, приложил ему чуть что не к самому лбу дуло своего карабина. [П. П. Вяземский. Письма и записки Оммер де Гелль (1887)] [омонимия не снята]	159	163
дуло	дуло_noun	После кровопролитной и продолжительной битвы с дверью подъезда, во время которой я два раза почти уже одержал победу и проникал на улицу, но тотчас же был вдуваем или даже вбиваем ветром вовнутрь гостиницы, точно так, как пулю вбивает шомпол в дуло ружья, ― после всех этих мучений я в конце концов очутился все-таки на улице и здесь, оглядевшись, к крайнему сожалению моему увидел, что все пять мест, которые я задумал посетить, находятся тут же, чуть не у самого подъезда, сосредоточиваясь таким образом все в одном месте: в двух шагах почта, еще два шага ― телеграф, через дорогу «бакалейная и мускательная», а в десяти шагах и пристань. [Г. И. Успенский. Письма с дороги (1887)] [омонимия не снята]	245	249
дуло	дуло_noun	Покончив с работой, мы с Михайлой тотчас отлили пулю, спустили ее конусом в дуло, и оказалось, что она более не хлябала, а плотно врезывалась в винты штуцера. [А. А. Черкасов. Бальджа (1883-1887)] [омонимия не снята]	77	81
дуло	дуло_noun	― Он, проклятый, ни слова не говоря, подошел к ней, заглянул в дуло, чего-то почмокал губами, поворочал сначала на месте, а потом сбросил рукавицы, поставил мортирку на попа, подхватил под уши, приподнял на станок, а затем, как медведь, навалил на плечо и в один миг перенес на другое место. [А. А. Черкасов. Кара (1883-1887)] [омонимия не снята]	64	68
дуло	дуло_noun	Не успел я и окончить рассказа, как впереди солянки и совсем уже близко, в густом лесу, так сильно затрещало, что Елизарыч схватился за свою винтовку, положил дуло на прутки сидьбы, а сам встал на коленки и зорко поглядывал вперед. [А. А. Черкасов. Култума (1883-1887)] [омонимия не снята]	160	164
дуло	дуло_noun	Только тут дедушка едва поворотил направо голову, подался ко мне спиной и едва заметно повернул дуло винтовки на правую же сторону. [А. А. Черкасов. Култума (1883-1887)] [омонимия не снята]	97	101
дуло	дуло_noun	В это время всегда заряженная винтовка была начеку, как говорится, она быстро попадала в мои руки, пузырная форточка открывалась, дуло просовывалось в ее отверстие ― бац! [А. А. Черкасов. Урюм (1883-1887)] [омонимия не снята]	131	135
дуло	дуло_noun	Положив дуло на потник, лежащий на стенке сидьбы, я тихо привстал на колени и стал выцеливать громадного зверя, который немного зашагал, но остановился и, видимо, прислушиваясь, едва слышно взмычал два раза, как самый маленький теленок. [А. А. Черкасов. Урюм (1883-1887)] [омонимия не снята]	9	13
дуло	дуло_noun	И подбежав к зверю, он приложил дуло в упор к его уху и выстрелил. [В. М. Гаршин. То, чего не было (1882)] [омонимия не снята]	33	37
дуло	дуло_noun	А как до старого ружья дойдет, ― засунет палец в дуло, поводит по стенкам и вздохнет: [Н. С. Лесков. Левша (1881)] [омонимия не снята]	50	54
дуло	дуло_noun	При этом он уже не страх почувствовал, а какую-то злую радость, похожую на ту, которую он испытывал на дуэли, глядя в дуло направленного на него противником пистолета. [А. Ф. Писемский. Масоны (1880)] [омонимия не снята]	119	123
дуло	дуло_noun	Дуло пистолета было полно земли; когда вымыли, на дуле оказалась золотая надпись: «Бенкендорф». [Э. И. Стогов. Записки (1870-1880)] [омонимия не снята]	1	5
дуло	дуло_noun	В моей руке был заряженный пистолет, с размаха я вышиб раму и взглянул в комнату: турок, прижавшись в угол, спешил зарядить ружье; я приставил дуло пистолета к его боку, спустил курок, и бросился к моему унтер-офицеру. [Ф. Ф. Торнау. Воспоминания кавказского офицера (1866-1880)] [омонимия не снята]	144	148
дуло	дуло_noun	Лазутчики, засунув по экземпляру этого приказания в дуло своих ружей, стремглав ускакали по дороге в Араканы, откуда им нетрудно было проехать в Аварию. [Ф. Ф. Торнау. Воспоминания кавказского офицера (1866-1880)] [омонимия не снята]	53	57
дуло	дуло_noun	Войска с медиками и с лазаретными повозками еще не подошли, а перед нами по другую сторону оврага в густой чаще сверкало дуло возле дула, и дорога, доколе видел глаз, была напружена сплошною массою лохматых шапок. [Ф. Ф. Торнау. Воспоминания кавказского офицера (1866-1880)] [омонимия не снята]	122	126
дуло	дуло_noun	Фрейтаг, стоявший на коне возле самих орудий, едва успел остановить канонира, уже успевшего взмахнуть пальником, чтобы снова брызнуть картечью, как на дуло налетел малороссийского казачьего полка ротмистр Томашевский с одним казаком, отряхнулся, перекрестился и донес, что прислан убедительно просить как можно скоро идти на помощь арьергарду, попавшему в страшные тиски. [Ф. Ф. Торнау. Воспоминания кавказского офицера (1866-1880)] [омонимия не снята]	152	156
дуло	дуло_noun	Во имя этой необходимости быть съеденным без остатка я питал глубокое почтение к тем людям, которые, стараясь всячески смирить в себе некоторые эгоистические замашки и привычки ― наследие крепостного права, ― не страшатся делать усилия для того, чтобы вбить себя в народные интересы, точно так, как вбивают толстый пыж в узкое дуло ружья, и которые, так сказать, заколачивают себя «туда», говоря: «Нет, любезный, у меня не уйдешь!.. [Г. И. Успенский. Крестьянин и крестьянский труд (1880)] [омонимия не снята]	328	332
дуло	дуло_noun	Императрица решилась последовать этому совету, которым великий король-философ, ― этот практический Макиавелли XVIII века ― мстил Анне Леопольдовне за неудачу своих у нее заискиваний против враждебной ему Австрии, не предчувствуя, что оберегаемая им теперь Елизавета доведет его впоследствии до того, что он, в припадке отчаяния, после поражения, нанесенного ему русскими войсками, приставит к своему лбу пистолетное дуло… [Е. П. Карнович. Любовь и корона (1879)] [омонимия не снята]	417	421
дуло	дуло_noun	Действительно, несколько мгновений, секунд градоначальник стоял лицом к лицу с Засулич, но в это время они разговаривали: генерал-адъютант Трепов предлагал ей вопросы, на которые получал ответы; следовательно, в это время он смотрел на Засулич, и, конечно, при малейшем ее движении он, как человек энергичный и решительный, заметив дуло револьвера, сумел был отразить удар. [К. И. Кессель. [Речь обвинителя на процессе Веры Засулич] (1878)] [омонимия не снята]	333	337
дуло	дуло_noun	В Росписи Болгарских князей при их именах большей частью повторяется, что они были из рода Дуло. [Д. И. Иловайский. Начало Руси (1876)] [омонимия не снята]	92	96
дуло	дуло_noun	Первым по этой росписи называется Авитохол, который происходил из рода Дуло и жил 300 лет; за ним следует Ирник, который жил 108 лет. [Д. И. Иловайский. Начало Руси (1876)] [омонимия не снята]	72	76
дуло	дуло_noun	Далее из того же рода Дуло были князья Коурт (Куврат Византийцев), а потом Есперик (Аспарух Византийцев), при котором болгаре завоевали страну к югу от Дуная. [Д. И. Иловайский. Начало Руси (1876)] [омонимия не снята]	23	27
дуло	дуло_noun	«Ты не хочешь мне дать удовлетворения как человек общества — я на тебя нападу, как на зверя, беспощадно и с оружием в руках; ты не хочешь видеть дуло пистолета — я тебе дам отведать ножа; ты волей или неволей испортил мне мою жизнь — я у тебя отниму твою!» [А. Ф. Кони. По делу об убийстве коллежского асессора Чихачева (1874)] [омонимия не снята]	146	150
дуло	дуло_noun	Я полюбопытствовал взглянуть: мимо меня проходили не люди, а нечто вроде горилл, способных раздробить зубами дуло ружья. [М. Е. Салтыков-Щедрин. Господа ташкентцы. Картины нравов (1869-1872)] [омонимия не снята]	110	114
дуло	дуло_noun	Ведь и из опыта известно, что нарезное ружье стреляет дальше, нежели ружье, у которого дуло имеет внутренность гладкую… [М. Е. Салтыков-Щедрин. Господа ташкентцы. Картины нравов (1869-1872)] [омонимия не снята]	88	92
дуло	дуло_noun	2-й трясущейся рукой клал заряд в дуло. [Л. Н. Толстой. Война и мир. Том первый (1867-1869)] [омонимия не снята]	35	39
дуло	дуло_noun	Не доезжая нескольких сажень, до них я вижу, что вахмистр остановился, снял шапку и надел ее на дуло ружья. [Буланцов. Записки лазутчика во время усмирения мятежа в Польше в 1863 году (1868)] [омонимия не снята]	97	101
дуло	дуло_noun	Другой вздумал сопротивляться и только видя дуло наведенного мною на него револьвера и слыша угрозу, что буду стрелять, если не положит оружие, решился сдаться. [Буланцов. Записки лазутчика во время усмирения мятежа в Польше в 1863 году (1868)] [омонимия не снята]	45	49
дуло	дуло_noun	Пардигон медлил, тогда почтенный буржуа опустил дуло и выстрелил в него, пуля раздробила ему часть щеки и нижнюю челюсть, он упал. [А. И. Герцен. Былое и думы. Часть восьмая (отрывки) (1865-1868)] [омонимия не снята]	49	53
дуло	дуло_noun	«Эх, рученька моя, рученька», ― вскрикнул он, замахавши ею, а стоявший с банником, поднимая упавший заряд и посылая его в дуло, обрызганное кровью, которое он обтер своим рукавом: «Жаль твою рученьку, ― ответил он, ― а вон, посмотри-ка, Усова-то и совсем повалило, да он и то ничего не говорит». [А. С. Норов. Воспоминания (1868)] [омонимия не снята]	123	127
дуло	дуло_noun	Схватив жену за руку, он мгновенно выхватил пистолет и, направив дуло в сторону, выстрелил, а затем, когда Разнатовская, вырвавшись, побежала, то, уже не помня себя, послал ей вслед еще один выстрел, которым, по всей вероятности, и ранил ее. [К. Ф. Хартулари. Речь в защиту Разнатовского (1868)] [омонимия не снята]	66	70
дуло	дуло_noun	Притопнув ногою тлеющие остатки, она подошла к двери, повернула ключ, чтоб увериться, замкнута ли та в два оборота, оглянулась на окна, спущены ли шторы; затем, вернувшись к конторке и подняв крышку, достала оттуда бутыль с каким-то черным, крупнозернистым порошком, дробницу, ваты, ящик с пистонами и пистолет. Продув дуло, она принялась заряжать его. Хотя мешковатость, с которою происходило последовательное набивание оружия требуемыми снадобьями, и изобличала в ней неопытного стрелка, однако самый процесс заряжения был ей хорошо знаком: навела, видно, заблаговременно справку, как приняться за дело. [В. П. Авенариус. Бродящие силы. Поветрие (1867)] [омонимия не снята]	320	324
дуло	дуло_noun	Он и все его товарищи, такие же мальчики, были полупьяны, с лицами, запачканными порохом, с глазами, воспаленными от неспанных ночей и водки; многие дремали, упирая подбородок на ружейное дуло. [А. И. Герцен. Былое и думы. Часть пятая. Париж-Италия-Париж (1862-1866)] [омонимия не снята]	189	193
дуло	дуло_noun	Пардигон говорил, что он чистил дуло, надев тряпочку на карандаш, и что, может, вертевши ею, отрезал лоскуток, но друзья Бартелеми спрашивали, отчего же у лоскутка правильная овальная форма, отчего нету городков от складок… [А. И. Герцен. Былое и думы. Часть шестая. Англия (1864)] [омонимия не снята]	33	37
дуло	дуло_noun	― пробормотал оробелый Гречка, ибо вспомнил по старым опытам и слухам, что с этим барином вообще шутки плохие, особенно когда в переносицу зловеще смотрит пистолетное дуло. [В. В. Крестовский. Петербургские трущобы. Книга о сытых и голодных. Ч. 4 (1864)] [омонимия не снята]	168	172
дуло	дуло_noun	И, без дальних разговоров, он весьма убедительно приставил дуло ко лбу Фомушки. [В. В. Крестовский. Петербургские трущобы. Книга о сытых и голодных. Ч. 4 (1864)] [омонимия не снята]	60	64
дуло	дуло_noun	Он поднял правую руку и направил дуло в упор к груди своего противника. [В. В. Крестовский. Петербургские трущобы. Книга о сытых и голодных. Части 1-3 (1864)] [омонимия не снята]	34	38
дуло	дуло_noun	Впрочем, надо прибавить, что если бы в этом любовнике нашел он человека, равного ему по положению в свете, то смотрел бы сквозь пальцы на отношения жены, позволяя себе самому гласно делать втрое более для спасения своего самолюбия, и только потребовал бы, чтобы этот избранный не скомпрометировал перед обществом честь его имени, если не желает подставить лоб свой под дуло пистолета. [В. В. Крестовский. Петербургские трущобы. Книга о сытых и голодных. Части 1-3 (1864)] [омонимия не снята]	370	374
дуло	дуло_noun	Оставшись один, Арапов покусал губы, пожал лоб, потом вошел в чуланчик, взял с полки какую-то ничтожную бумажку и разорвал ее; наконец, снял со стены висевший над кроватью револьвер и остановился, смотря то на окно комнаты, то на дуло пистолета. [Н. С. Лесков. Некуда (1864)] [омонимия не снята]	231	235
дуло	дуло_noun	И все предметы вокруг него смотрели как-то подозрительно и странно, принимали такую настойчивую, вопрошающую физиономию, как будто тащили его за воротник, душили за горло и, приставив к его лбу холодное дуло пистолета, сиплым басом допрашивали его: отвечай же нам, что же ты в самом деле такое? [М. Е. Салтыков-Щедрин. Невинные рассказы / Запутанное дело (1848-1863)] [омонимия не снята]	204	208
дуло	дуло_noun	Князь приставил ему пистольное дуло ко лбу. [А. К. Толстой. Князь Серебряный (1861-1863)] [омонимия не снята]	32	36
дуло	дуло_noun	Вишь, оно и с свищом, ― прибавил он, пуская дух в дуло, ― так мне на память лестно. [Л. Н. Толстой. Казаки (1863)] [омонимия не снята]	51	55
дуло	дуло_noun	Взял я к ноге ружье, штык отомкнул, положил подле; скинул правый сапог, дуло наставил себе в грудь, налег на него и большим пальцем ноги спустил курок. [Ф. М. Достоевский. Записки из Мертвого дома (1862)] [омонимия не снята]	73	77
дуло	дуло_noun	Я взял ружье на руку, да и всадил в него штык по самое дуло. [Ф. М. Достоевский. Записки из Мертвого дома (1862)] [омонимия не снята]	56	60
дуло	дуло_noun	Вынул я пистолет, встал перед ним да и наставил дуло ему прямо в голову, в упор. [Ф. М. Достоевский. Записки из Мертвого дома (1862)] [омонимия не снята]	49	53
дуло	дуло_noun	Базаров тихонько двинулся вперед, и Павел Петрович пошел на него, заложив левую руку в карман и постепенно поднимая дуло пистолета… [И. С. Тургенев. Отцы и дети (1862)] [омонимия не снята]	117	121
дуло	дуло_noun	Прохоров сначала представил, что как будто бы он вынул патрон, потом скусил его, опустил в дуло, прибил шомполом, наконец, взвел курок, прицелился. [А. Ф. Писемский. Тысяча душ (1858)] [омонимия не снята]	92	96
дуло	дуло_noun	Тот было показывал ему свое любимое ружье, заставляя его заглядывать в дуло и говоря: «Посмотрите, как оно, шельма, расстрелялось!» [А. Ф. Писемский. Тысяча душ (1858)] [омонимия не снята]	72	76
дуло	дуло_noun	Кроме того, что бы ни говорили, а направленное на вас дуло пистолета не безделица ― и все это из-за того, что не питает уважение к вашей особе какой-то господин… [А. Ф. Писемский. Тысяча душ (1858)] [омонимия не снята]	55	59
дуло	дуло_noun	Он так был мне дорог и мил в эту минуту, что если б дуло пистолета угрожало ему, я не поколебалась бы защитить его собою… [Ю. В. Жадовская. В стороне от большого света (1857)] [омонимия не снята]	53	57
дуло	дуло_noun	Только рассказывал один анекдот, как тигр таскал из-за загородки лошадей и как однажды устроили ему в заборе такой проход, чтоб тигр, пролезая, дернул веревку, привязанную к ружейному замку, а дуло приходилось ему прямо в лоб. [И. А. Гончаров. Фрегат «Паллада» (1855)] [омонимия не снята]	194	198
дуло	дуло_noun	Пыжом называется то вещество или материал, которым сначала прибивается всыпанный в дуло ружья порох и которым отделяется этот порох от всыпаемой потом сверх него дроби; другим пыжом прибивается самая дробь. [С. Т. Аксаков. Записки ружейного охотника Оренбургской губернии (1852)] [омонимия не снята]	84	88
дуло	дуло_noun	Вместо них стали употреблять так называемые рубленые пыжи, но вернее сказать ― вырубаемые кружки из старых шляп и тонких войлоков посредством особенной железной формы, края которой так остры, что если наставить ее на войлок и стукнуть сверху молотком, то она вырубит войлочный кружок, который, входя в дуло несколько натуге, весьма удобно и выгодно заменяет все другого рода пыжи. [С. Т. Аксаков. Записки ружейного охотника Оренбургской губернии (1852)] [омонимия не снята]	303	307
дуло	дуло_noun	Стреляющим с шерстяными пыжами должно принять в соображение то, что их пыжи могут отодвигаться тяжестию дроби, если дуло заряженного ружья будет обращено вниз, особенно на езде в тряском экипаже, что случается нередко; а потому должно всегда ружье, давно заряженное шерстяными пыжами, пробовать шомполом и снова прибить верхний пыж, ежели он отодвинулся; то же надобно наблюдать с вырубленными, войлочными и шляпными пыжами, особенно если они входят в дуло не натуге; с последними может случиться, что верхний пыж отодвинется, покосится и часть дроби сейчас высыплется, отчего последует неизбежный промах. [С. Т. Аксаков. Записки ружейного охотника Оренбургской губернии (1852)] [омонимия не снята]	117	121
дуло	дуло_noun	6) Птицу, летящую прямо от охотника довольно низко, надобно стрелять в шею так, чтобы дуло ружья закрывало все остальное ее тело. [С. Т. Аксаков. Записки ружейного охотника Оренбургской губернии (1852)] [омонимия не снята]	87	91
дуло	дуло_noun	Охотник вступает в болото, и, по мере того как он нечаянно приближается к какому-нибудь гнезду или притаившимся в траве детям, отец и мать с жалобным криком бросаются к нему ближе и ближе, вертятся над головой, как будто падают на него, и едва не задевают за дуло ружья… [С. Т. Аксаков. Записки ружейного охотника Оренбургской губернии (1852)] [омонимия не снята]	260	264
дуло	дуло_noun	Нет никакого сомнения, что дуло ружья потеряет цель и по большей части обнизит. [С. Т. Аксаков. Записки ружейного охотника Оренбургской губернии (1852)] [омонимия не снята]	28	32
дуло	дуло_noun	Утка, от скуки и по природе своей, кричит во все горло без умолку, а дикие селезни и даже утки садятся около нее на воду под самое ружейное дуло охотника. [С. Т. Аксаков. Записки ружейного охотника Оренбургской губернии (1852)] [омонимия не снята]	141	145
дуло	дуло_noun	Ружье его приподнялось, курок два раза щелкнул, приклад поднесен к смуглой щеке, дуло следит за движением кустов; на этот раз сердце мое перестало биться. [В. А. Вонлярлярский. Абдаллах Бен-Атаб (1852)] [омонимия не снята]	82	86
дуло	дуло_noun	― продолжал маркиз с чувством, ― когда дуло вашего пистолета направится на меня, не думайте о той отвратительной обезьяне, которую видели мы вчера; а думая о ней, не стреляйте! [В. А. Вонлярлярский. Турист (1852)] [омонимия не снята]	40	44
дуло	дуло_noun	зачем мне думать об обезьяне? ― говорил англичанин; осматривая дуло пистолета. ― Я готов, ― повторил маркиз. [В. А. Вонлярлярский. Турист (1852)] [омонимия не снята]	64	68
дуло	дуло_noun	Шаболио-хан жил у гор Ду-гинь.а Яньло покорился и жил при реке Дуло, считаясь третьим ханом. [Иакинф (Бичурин). Собрание сведений о народах, обитавших в Средней Азии в древние времена (1851)] [омонимия не снята]	64	68
дуло	дуло_noun	Приняв наименование Хо-Гйелифа, поставил свою ставку при реке Дуло. [Иакинф (Бичурин). Собрание сведений о народах, обитавших в Средней Азии в древние времена (1851)] [омонимия не снята]	63	67
дуло	дуло_noun	Инань с своим поколением подался несколько к востоку, и осел у гор Дуюйгянь, на северном берегу реки Дуло от столицы не с большим в 3.000 ли. [Иакинф (Бичурин). Собрание сведений о народах, обитавших в Средней Азии в древние времена (1851)] [омонимия не снята]	102	106
дуло	дуло_noun	Через 400 ли приедешь к древнему Дуло, еще через 600 ли к Гусимоюна. [Иакинф (Бичурин). Собрание сведений о народах, обитавших в Средней Азии в древние времена (1851)] [омонимия не снята]	34	38
дуло	дуло_noun	Кабуровъ ухватился за дуло ружья Галицкаго и тянулъ его, перегнувшись назадъ и упершись одной ногой впередъ. [К. Мытищевъ. Исторія двухъ пріятелей // «Современникъ», 1850] [омонимия не снята]	23	27
