word,word_id,sent,start,stop
дуло,дуло_noun,"Артем достал заложенную за балки винтовку, вынул из нее затвор, снял штык и, взяв винтовку за дуло, размахнулся и со всей силой ударил о столб забора. ",95,99
дуло,дуло_noun,"Пожилой красноармеец в суконной гимнастерке, с подстриженными усами, только что просмотрев на огонь дуло винтовки, пробасил: ",101,105
дуло,дуло_noun,"― Кто бы мог подумать, что ты доживешь до такого дня? Дуло презрительно глянуло ему в глаза. Павел положил револьвер на колени и злобно выругался: ",55,59
дуло,дуло_noun,"― закричал я, вспомнив, что у Гржебина еще осталось два заряда, но тут произошло нечто: Гржебин еще раз передернул затвор и с изумительной стремительностью ― так, что никто не успел и пальцем пошевелить ― уперся грудью на дуло, в то же время ловко ударив носком башмака по спуску. ",223,227
дуло,дуло_noun,"Он положил качающееся дуло на сук, нацелился с упора и, невольно зажмурившись, выстрелил. ",23,27
дуло,дуло_noun,Но никак не могу приставить дуло револьвера к виску. ,29,33
дуло,дуло_noun,Скуси патрон. Клади в дуло. Вынь шонпол. ,23,27
дуло,дуло_noun,"Петр сбросил плащ, кафтан, засучил рукава, взял банник у пушкаря, сильным движением прочистил закопченное дуло…",107,111
дуло,дуло_noun,"Подкинул на руках пудовый круглый снаряд, вкатил в дуло, налегая на банник, плотно забил. ",52,56
дуло,дуло_noun,"Запыжил Вахрамеюшка как следует, и ну со всем усердием мокрые тряпицы в дуло загонять: выудит из ведра с водой портянку аршина в три, выжмет натуго, да и в хайло, а сам командует мальчишкам: ",73,77
дуло,дуло_noun,"Затем, будто боясь кого испугать резкостью движения, осторожно отстегнул маузер и, держа его за дуло, положил на край стола ручкой вперед.",97,101
дуло,дуло_noun,"Артиллеристы выпрягли шатавшихся от изнурения, взмыленных битюгов, сыпнули в дуло каждого орудия по пригоршне песку и дали последний залп. ",78,82
дуло,дуло_noun,"из кибитки выскочил распоясанный и без шапки, спрыгнул в водомоину, высунул дуло винтовки и ― давай смолить. ",77,81
дуло,дуло_noun,При стрельбе пальцем дула не затыкай и в дуло не заглядывай. ,42,46
дуло,дуло_noun,"У Павла в груди, ровно челнок, ходило взволнованное сердце, когда прямо перед собой, во втором этаже вокзала за тюлевой занавеской, как в дыму, он разглядел красную фуражку начальника станции и наведенное на него, Павла, дуло ружья… ",222,226
дуло,дуло_noun,Засунуть поглубже въ ротъ холодное дуло револьвера и гдѣ нибудь въ глуши… ,36,40
дуло,дуло_noun,"Встретил на Арбате, близ Серебряного переулка, где церковь Николы Явленного, отряд кавалеристов, и все ехали с ружьями наперевес, направляя дуло в прохожую публику из опасения бросаемых бомб. ",141,145
дуло,дуло_noun,"Таков прибойник стодвадцатимиллиметрового орудия, вталкивающий снаряд в дуло: это просто палка с обитым кожей утолщением на конце. ",73,77
дуло,дуло_noun,"Змея ринулась вперед, загнала его в дуло и на обратном пути выронила в лоток второй полузаряд; коротким, уже сердитым ударом она вбросила и его в канал и, громыхая и лязгая, скрылась в своей норе, а зарядник стал падать вниз, в провал, так же стремительно, как появился.",37,41
дуло,дуло_noun,"Паклю на шомпол навертел, смазкой пропитал, в дуло сгоряча загнал, ― а назад шомпол-то и не лезет…",47,51
дуло,дуло_noun,"Осторожно вставил обойму, защелкнул затвор и попробовал было приложиться, но дуло сразу опустилось книзу, как он ни старался удержать его. ",78,82
дуло,дуло_noun,"Оставшись один, Роман достал карабин, сбегал на кухню за наждачной бумагой и, с трудом разобрав затвор, долго скоблил и протирал его, начищал дуло и продувал ствол. ",143,147
дуло,дуло_noun,"Стоя посреди темной комнаты, я расстегнул на груди рубашку, наклонился корпусом вперед, нащупал между ребер сердце, бившееся, как небольшое животное, которое хочешь перенести в безопасное место и которому не можешь объяснить, что нечего бояться, а напротив, для него же стараешься… но оно было такое живое, мое сердце, ― плотно приложить дуло к тонкой коже, под которой оно упруго пульсировало, было мне как-то противно, и потому я слегка отодвинул неудобно согнутую руку, так, чтобы сталь не касалась моей голой груди. ",339,343
дуло,дуло_noun,"Матерясь, остервенелый Рябовских бросился на вошедшего, схватил его за грудь, приставил к морщинистому, обветренному лбу дуло нагана и неистово закричал: ",122,126
дуло,дуло_noun,"Грузовикъ проѣхалъ къ Невскому, мимо Николая Петровича прошло дуло ружья, ― онъ невольно уклонился съ непріятнымъ чувствомъ. ",63,67
дуло,дуло_noun,"Он дремал и, разбуженный нашим приближением, пытался поднять тревогу, но начальник направил на него дуло револьвера.",101,105
дуло,дуло_noun,"Дуло ружья поднялось вверх, качнулось, и, крепко зажмурясь, стараясь не слышать визга убежавших за ее спину зрителей, Элли нашла курок и пальнула в золоченый карниз. ",1,5
дуло,дуло_noun,"Роэна целилась долго, но в момент выстрела дуло слегка трепетало. ",44,48
дуло,дуло_noun,"А ночью матрос Концов, которому не спалось от думы, просунул дуло винтовки в дверной просвет и начал стрелять в попутные огни железнодорожных жилищ и сигналов; Концов боялся, что он защищает людей и умрет за них задаром, поэтому заранее приобретал себе чувство обязанности воевать за пострадавших от его руки. ",62,66
дуло,дуло_noun,"Пиюся взял шею Завына левой рукой, поудобней зажал ее и упер ниже затылка дуло нагана. ",75,79
дуло,дуло_noun,"Тут Копенкин увидел Гопнера, тот бился в гуще лошадей наганом, держа его за дуло. ",77,81
дуло,дуло_noun,Дуло гаубичного орудия служило мне прикрытием на перегоне Ново-Сокольники ― Локня. ,1,5
дуло,дуло_noun,"Он пососал, неизвестно для чего, дуло револьвера, отошел в уголок комнаты и выстрелил в висок. ",34,38
дуло,дуло_noun,"Тогда он вынул из-под подушки револьвер и, наклонившись к окну, заглянул в дуло.",76,80
дуло,дуло_noun,"― пробормотал он. Дуло преданно смотрело ему в глаза. У револьвера была простая, честная душа, какая бывает у больших и сильных собак. ",19,23
дуло,дуло_noun,"По коридорчику подвала слышался топот ног: двое вели, один шел сзади, держа дуло у затылка. ",77,81
дуло,дуло_noun,"― Стреляет, но прямой наводкой, без прицела, целимся через дуло. ",60,64
дуло,дуло_noun,"Тогда Грибоедов, не торопясь, полез в карман и вынул пистолет. Тонкое, длинное дуло поднял он вверх. Вся толпа заворошилась и подалась, послышался женский визг, не то с качелей, не то из толпы. ",80,84
дуло,дуло_noun,Вдруг он медленно направил дуло на одного сидельца. ,28,32
дуло,дуло_noun,Вот сейчас увидит он перед собой черное дуло ружья. ,41,45
дуло,дуло_noun,"На плече Семы сидел Витька, держался за дуло его винтовки и в десятый раз повторял: ",41,45
дуло,дуло_noun,"― Сам кот суконный! Костя просунул сквозь калитку дуло. Еванька схватил ружье за конец обеими руками и повис под ним, зажав ложу ружья в завитках решетки. ",51,55
дуло,дуло_noun,"Меня приперли к стене, приставили холодное дуло револьвера ко лбу и приказали немедленно показать все, что у меня здесь имеется. ",44,48
дуло,дуло_noun,"Тот в испуге открыл глаза и хотел выругаться, но… дуло пистолета было направлено в упор на него.",51,55
дуло,дуло_noun,"Дуло ходило перед глазами, он никак не мог поймать мушку, целился в голову. ",1,5
дуло,дуло_noun,"Несмотря на наведенное дуло, вырвал после короткой борьбы и отбросил в сторону револьвер, тихо сказав: ",24,28
дуло,дуло_noun,"― Не так-то просто, ― язвительно произнес Симпкинс и, прислонившись к деревянному ограждению у борта, направил в Гатлинга дуло револьвера.",123,127
дуло,дуло_noun,"Недостаточное внимание обычно обращается на форму затылочного обреза ложи, между тем, это столь же важно, как и изгиб ложи: если в носке приклад подлиннее, а в пятке покороче, то при вскидке стволы направляются выше, если же в затылке приклад срезан так, что в носке покороче, то вскинутое к плечу ружье ― дуло его ― смотрит ниже.",307,311
дуло,дуло_noun,"Лебеды) при такой установке дуло аршинных стволов отклоняется вперед от отвеса казенного конца планки на 7-17 см, и отвес от мушки падает ближе к носку или впереди него. ",29,33
дуло,дуло_noun,"Для этого надо вставить пыж или пробку в дуло, вогнать чуть пониже краев вылета, смотря, чтобы поверхность пыжа не покоробило, и затем положить слой дроби. ",42,46
дуло,дуло_noun,"). При этом хороший бой получается от колечек, совершенно свободно, без всякого усилия входящих в дуло ружья, почти проваливающихся в него. ",99,103
дуло,дуло_noun,"Надо проверить каждое кольцо (что для сотни колец можно сделать минуты в 2-3), всунув указательный палец в кольцо и затем пробуя, как оно идет в дуло. ",146,150
дуло,дуло_noun,"Дюрок с неменьшей быстротой направил дуло в сторону Лемарена, а Эстамп прицелился в Варрена. ",38,42
дуло,дуло_noun,"Тогда, наконец, Шахов наставил дуло в одно из отверстий и торопливо дернул курок. ",32,36
дуло,дуло_noun,"Посредине комнаты, почти в упор направляя на него дуло нагана, стоял Кривенко.",51,55
дуло,дуло_noun,Секунда колебания тянулась. Дуло поднялось в уровень груди. Что ж это?! ,29,33
дуло,дуло_noun,"Удивлённый Шариков пришёл и с неясным страхом заглянул в дуло на лице Борменталя, а затем на Филиппа Филипповича.",58,62
дуло,дуло_noun,"Башня поворачивается сама собой, наводя на город насквозь пустое, сияющее внутри зеркальными нарезами дуло. ",103,107
дуло,дуло_noun,Мелькнула в глазах черная нашивка и ледяным поцелуем коснулось виска револьверное дуло… ,83,87
дуло,дуло_noun,"За кустом мелькнуло дуло винтовки, и над головой его просвистала пуля. ",21,25
дуло,дуло_noun,"Бледный и неуверенный, Похвиснев делает шаг вперед. Перед Вильгельмом маленькое дуло. Дуло, дрожа, поднимается. ",81,85
дуло,дуло_noun,"Перед Вильгельмом маленькое дуло. Дуло, дрожа, поднимается. Он стоит вполоборота.",29,33
дуло,дуло_noun,"Нет, видно, не хочет портить карьеры. Дуло ползет вниз. Целит в ногу.",39,43
дуло,дуло_noun,"― Мишель делает знак генералу и с ужасом видит, как черное дуло пистолета ползет вправо и смотрит ему в глаза. ",60,64
дуло,дуло_noun,"Уже утро брезжило слабо в окно, и какая-то птица тихонько начала ворковать под крышей, когда Сережа задул свечку, лег на свою постель, вытянувшись, взял дуло револьвера в рот и нажал курок. ",154,158
дуло,дуло_noun,"Мрачный маузер на ремнях в кобуре, Карасев «стейер» ― вороненое дуло.",65,69
дуло,дуло_noun,"Турбин прикрикнул на него, и Малышев ушел в дуло пушки и сменился Николкой, суетливым, бестолковым и глупым в своем упрямстве.",45,49
дуло,дуло_noun,"Мортиру выдвинули на веранду, причем сквозь стекла, завешенные, ее черное дуло отнюдь не казалось страшным.",75,79
дуло,дуло_noun,"С последили площадки в высь, черную и синюю, целилось широченное дуло в глухом наморднике верст на двенадцать и прямо в полночный крест. ",66,70
дуло,дуло_noun,"Он еще немного побродил по комнате, постучал прикладом об пол, заглянул в дуло. ",75,79
дуло,дуло_noun,"Он поставил винтовку между ног, как будто собираясь встать на караул перед Барабаном и немного присел для того, чтобы дуло пришлось как раз между кадыком и подбородком. ",119,123
дуло,дуло_noun,"Потом ледяное дуло евсюковского нагана обжигало впавший висок, оставив круглую, почти бескровную, почернелую ранку. ",15,19
дуло,дуло_noun,"Постепенно вампу осмелел, стал гладить пальцами блестящий ствол, приклад, заглянул в дуло, даже дунул в него, потом стал трогать курок и собачку ― и внезапно грянул выстрел. ",86,90
дуло,дуло_noun,Расспросы киргизов-возниц разъяснили дело. Я подлецу показал дуло нагана. Через десять минут мы уезжали. ,62,66
дуло,дуло_noun,"Вынул из своей дорожной шкатулки пистолет, зарядил его дрожащими руками и, поцеловав в последний раз портрет матери, взводя курок, приставил дуло к виску, опустил, подержал дуло во рту и в тот момент, когда предсмертная нерешительность овладела им, пред его сознанием открылась новая возможность, и он принял отчаянное решение. ",142,146
дуло,дуло_noun,"В ту же минуту Морозов заметил, что американец начал стрельбу: над бортом его гондолы появилось дуло автоматического ружья.",97,101
дуло,дуло_noun,"Предположим, что вы берете… и вставляете дуло в рот. ",42,46
дуло,дуло_noun,"И стоит между тиком и таком стена. Да, стена, то есть дуло револьвера. Понимаете? ",55,59
дуло,дуло_noun,Понимаете? Так вот дуло. Здесь тик. ,20,24
дуло,дуло_noun,В рот моментальнее. (Вставляет дуло револьвера в рот. Вынимает. ,32,36
дуло,дуло_noun,"Или, может быть, лучше совсем не считать, но зато в рот. (Дуло в рот. Вынимает. ",59,63
дуло,дуло_noun,"[Первый, муж] Затем вытаскивает из кармана револьвер и приставляет дуло к виску. ",68,72
дуло,дуло_noun,"[Первый, муж] Подходит к зеркалу, занавешивает его черным. Снова приставляет дуло к виску. Пауза. ",78,82
дуло,дуло_noun,"С ладони сыпал его в дуло револьвера, а из револьвера, махнув, рассыпал просто по песку. ",22,26
дуло,дуло_noun,"― Вам что угодно? На него тоже дуло. Под дулом вынул Шмуро блокнот и, наматывая рассыпающиеся буквы, написал химическим карандашом: ",32,36
дуло,дуло_noun,"Он отодвинул дуло револьвера на край стола и царапая пальцами бородку, хмельно, туманно, рассмеялся: ",14,18
дуло,дуло_noun,"Кругом пальба неумолчная, ненужная, разгульная, чуть-чуть притихающая к ночи: одни «прочищают дуло», другие стреляют «дичь», у третьих «сорвалось случайно». ",95,99
дуло,дуло_noun,"Тут растабарывать некогда, показал ему дуло револьвера, вскочил на ближнюю упряжную, отрубил постромки и помчался прочь, назад, туда, где остались товарищи. ",40,44
дуло,дуло_noun,"Вагана сунуло вперед, шапка свалилась и, зажимая дуло ружья в левой руке, охотник упал лицом в мох ― жарко дышащая, двадцатипудовая масса навалилась, а плечи заныли, и затрещала на нем рядовка. ",50,54
дуло,дуло_noun,"Ваган отпустил дуло ружья, уперся из всех сил руками, коленями в мох ― вылез, ничего не видя кругом, обтер воду с лица рукой, замаранной в чем-то липком, отдышался и разогнулся, стал оглядываться. [А. П. Чапыгин. На лебяжьих озерах (1923)] [омонимия не снята]",16,20
дуло,дуло_noun,"Высунул дуло винтовки, нашел мушку и выстрелил: ― Не дражни! ",9,13
дуло,дуло_noun,"А это видал? ― и с декретом показывается револьверное дуло. ― Ну-тка за добросовестную расплату в пять раз дешевле тысячу двести аршин того шелка, а теперь двести фунтиков гарусу, да шестьсот пар чулочков. ",55,59
дуло,дуло_noun,Павел Мохов выставил в щель дуло своей фузеи. ,29,33
дуло,дуло_noun,"Уже пароход задрожал, бросив якорь; уже мы, как дельфины, на прыгавшей лодочке ― в кобальте выплесков мимо сталеющих башен дредноутов; вон из барбета просунулось дуло: на острове Мальте ― стоянка эскадры: семейство стальных англичан приседало в заливе, вот выскочит: ",163,167
дуло,дуло_noun,"Но броневик «ГРОМОБОЙ» недоверчиво поворачивал изредка в башенке, над черепом и скрещенными костями, пугливое дуло малокалиберного орудия. ",111,115
дуло,дуло_noun,Дрожь общая. У винтовок горячее дуло. Горячее дуло ― в лоб. ,33,37
дуло,дуло_noun,У винтовок горячее дуло. Горячее дуло ― в лоб. В лоб. ,20,24
дуло,дуло_noun,"Офицеров, так и не смешавшихся в темноте с мобилизованными, отводят за часовню к стенке, к кремлевской стене. У затылка горячее дуло болтовского браунинга. Убитый, падая, ничего не слышит. ",129,133
дуло,дуло_noun,"Вбежал другой бандит, направил дуло винтовки в дверь, за которой я притаился, и выстрелил. ",32,36
дуло,дуло_noun,"Лицо его показалось мне страшным: будто дуло из кустов, глядел из-под брови его единственный глаз.",41,45
дуло,дуло_noun,"И опять глаз, как пистолетное дуло, вперся в меня. ",31,35
дуло,дуло_noun,"За пылью незаметно лиц, будто в желтом клубу плавают краснооколышные, ружье ― дуло торчит и когда рука с кнутом ныряет из пыли. ",79,83
дуло,дуло_verb,"Её ноги были закрыты одеялом, потому что дверь в купе была снята с петель и по полу сильно дуло. ",92,96
дуло,дуло_verb,"Здесь от больших окон всё время дуло, а топить было нечем; кое-как с грехом пополам отапливали одну комнату, где поставили все вещи, сбережённые Фадеичем в его ""сараюшке""; остальные, выброшенные во двор, пропали, в том числе шкаф с запертым на ключ секретным ящиком; ключ был тут, а шкафа не было! ",33,37
дуло,дуло_verb,"Какой-то постоянный сквозняк, то ли из незанятых комнат, то ли от окон. Дуло, дуло… Спали не раздеваясь, в пальто, шапках, а то и в валенках. ",79,83
дуло,дуло_verb,"От этих ночей можно было сойти с ума. Из раскрытого окна тонко дуло прохладой. Одуряюще пахла молодая листва, скрипели грачи, а может быть, звёзды. ",64,68
дуло,дуло_verb,"Уж который день дуло с летнего берега, угнало в океан всю наживку, лова не было.",17,21
дуло,дуло_verb,"В принципе набор досадных мелочей, а может, и не совсем мелочей — это уж кто как рассудит. В окно — дуло Начнем с порога. ",101,105
дуло,дуло_verb,У костра за деревьями не так дуло. ,30,34
дуло,дуло_verb,"Просидели до утра, закутавшись в один плед, потому что из кондиционера страшно дуло (купейный сервис, ворчал Славик, отсюда и прямиком на больничную койку, а у меня, между прочим, радикулит незалеченный). ",80,84
дуло,дуло_verb,"Баев укутывал ее пледом, подтыкал с боков, чтоб не дуло. ",52,56
дуло,дуло_verb,"Левее барьер Большого Москворецкого моста отрезал понизу стены Кремля, оставив только шатры башен, но был виден сияющий и расписной аттракцион собора Василия Блаженного: он точно вращался вокруг многих осей и вразнобой подпрыгивал. От Москвы-реки дуло стужей. Глеб старался заслонить собою Орли. ",248,252
дуло,дуло_verb,"Нет, тут не черепаха, не котята, не жакаранда и даже не эта порхающая из текста в текст влюбленность, тут другое… Сквозь все эти рассказы в окошечко “о”, растянутого заводным орлеанским музыкантом, в черный выбитый ромбик соборного витража, дуло что-то еще. ",242,246
дуло,дуло_verb,Он стоял в коридоре ― и там «дуло». ,30,34
дуло,дуло_verb,"Его назначили членом Парламента, он выступил только раз, попросив закрыть окно, из которого дуло. ",93,97
дуло,дуло_verb,"Сначала приятный, освежающий, а через день-другой все более холодный, пронизывающий. Та кромка неба, откуда дуло, почернела. Люди захлопотали, стали срывать крупные помидоры, выдергивать лук, чеснок, некоторые копали картошку, надеясь до дождей просушить и спустить в подполы. ",109,113
дуло,дуло_verb,"Из иллюминатора дуло, стена салона покрылась холодной росой. ",17,21
дуло,дуло_verb,"Так она простояла до самого переезда на новую квартиру: зимой дуло вообще непереносимо, а ледяной ожог от ободка железного ночного горшка я с омерзением помню до сих пор. ",63,67
дуло,дуло_verb,"На вокзале, когда прощались, было ветрено, дуло.",44,48
дуло,дуло_verb,"Кровать с голубыми железными спинками, на которой разместили Адама, стояла в углу, у дальней от окошка стены, так, чтобы, когда распахивали форточку, на него не дуло. ",162,166
дуло,дуло_verb,"Ему здесь не дуло, рядом догорала свеча. ",14,18
дуло,дуло_verb,"Помните, как у Чехова: «что-то живое жалобно гудело, точно дуло в пустую бутылку». ",60,64
дуло,дуло_verb,"В подвале, где было издательство, дуло изо всех окон, покрытых толстым слоем инея, в комнатах сидели в шубах. ",35,39
дуло,дуло_verb,"Он стоял, прислонившись к скале, чтобы не так дуло, и думал, кого эта женщина ему напоминает. ",47,51
дуло,дуло_verb,"Мы сидели на палубе, и страшно дуло. ",32,36
дуло,дуло_verb,"Даже зимой спим с открытой форточкой, только кроватку прикрываю, чтобы прямо не дуло, но у нас и с открытой форточкой темпиратура (зимой) 28 градусов в комнате, даже думать баюсь, что летом будет. ",81,85
дуло,дуло_verb,"Тепла от печки хватало ненадолго… И опять холод, холод… Из окон дуло. ",65,69
дуло,дуло_verb,"Тепла от печки хватало ненадолго… И опять холод, холод… Из окон дуло. Из щелей балкона дуло. С внутренней стороны окна были сантиметров на десять покрыты льдом. ",65,69
дуло,дуло_verb,"― Марк не расслышал окончания фразы, которую Мина прокричала ему с улицы в прикрытое окно ванной комнаты, оттуда дуло теплым сквозняком и пахло помидорной ботвой. ",114,118
дуло,дуло_verb,"Он набросил на нее свой пиджак, потому что из окна дуло. ",52,56
дуло,дуло_verb,Из открытой двери сильно дуло в ноги. ,26,30
дуло,дуло_verb,"Раневской было нелегко: дуло из окон зимой ― их надо было заклеивать; ее тахту потребовалось перетягивать, я нашел неподалеку от Южинского мастерскую, откуда на Южинский пришел мужчина, от него пахло водкой ― Раневская гневно выставила его прочь, мне тоже не поздоровилось.",25,29
дуло,дуло_verb,"Купе не самое крайнее, там не дуло; соседи оказались милыми людьми… ",31,35
дуло,дуло_verb,"С утра проглянуло солнце, а потом стало гаснуть. По речке, на льду, дуло, мело. Поначалу шла метель низовая ― кура. ",69,73
дуло,дуло_verb,«Еще один надрез чтобы смертельно дуло то есть осенне так что только влет…» ,35,39
дуло,дуло_verb,"Кое-как Катерина прикурила и спряталась за угол, где хоть не так дуло, и, отворачиваясь от ветра, подумала, что, пожалуй, нужно срочно вызывать такси. ",66,70
дуло,дуло_verb,Там дуло; там пахло зверями; там сидело слишком много людей; там было непонятно. ,5,9
дуло,дуло_verb,"Маша сначала вскинулась, но раз-два сбегала на улицу по грязи, посидела над дыркой, из которой дуло, приняла ведро. ",96,100
дуло,дуло_verb,"В февральские морозы, когда дуло из всех щелей, раздевалась она обязательно догола, раскидывая одежду по комнате, во время объятий оставляла гореть лампу и сердилась, если Свечников пытался ее потушить: «Извини, я не женщина Востока, чтобы любить тебя в полной темноте!» ",29,33
дуло,дуло_verb,"ИГОРЬ: Заболел Ковалев не краснухой, а корью, из-за того что в этой тюрьме всюду стояли кондиционеры, и мы, для того чтобы не замерзать ночью, забивали решетки кондиционеров тряпками, трусами, носками, только чтобы не дуло. ",219,223
дуло,дуло_verb,"Я стала открывать окно, это было трудно ― осенью мы с мамой его заклеили, чтобы в комнату не дуло. ",94,98
дуло,дуло_verb,"Я держалась за край окна, сразу стало холодно ― сильно дуло. ",56,60
дуло,дуло_verb,"Сквозь рваный тент дуло, а на полу было бело от наметенного через дыру снега. ",20,24
дуло,дуло_verb,"Сарай был огромный, кривой, сколоченный словно наспех, с большими щелями, через которые сильно дуло, и множеством закутков и пристроек, откуда доносился мышиный крепкий, но нежилой дух. ",96,100
дуло,дуло_verb,"Спускаясь в вестибюль гостиницы, я опять соблазнился, опробовал на витражной рамке, сквозь которую нещадно дуло, угловой барашек. ",108,112
дуло,дуло_verb,"Он сел на нижнюю ступеньку крылечка, по ногам тоненько дуло из подполья дачи. ",56,60
дуло,дуло_verb,"За окном валил снег, дуло в щели. ",22,26
дуло,дуло_verb,"Провести идею через Парижский клуб не удалось, но в основе нынешнего фонда лежит та же идея ― чтобы в Европу не дуло ничем плохим и не текла всякая дрянь, ей придется раскошелиться. ",113,117
дуло,дуло_verb,"«Это чтобы мне, раненному, не дуло», ― подумал Федя и снова заплакал от умиления и жалости к себе.",31,35
дуло,дуло_verb,"Его закрыли фанерой, но неплотно, и потому дуло, и особенно сильно, когда кто-нибудь открывал дверь в тамбур по дороге в уборную или в соседний вагон. ",44,48
дуло,дуло_verb,"Мне это было удобнее тем, что у передней стенки не так дуло ― большой наклонный козырек-обтекатель, укрепленный на крыше водительской кабины, надежно защищал от холодного встречного ветра. ",56,60
дуло,дуло_verb,"Упакован и отовсюду подоткнут, чтобы не дуло. ",41,45
дуло,дуло_verb,"Дуло изо всех щелей, нужно было перебрать балки между первым и вторым этажами.",1,5
дуло,дуло_verb,"У него обе руки были заняты ведерной садовой лейкой, а она чувствовала себя синюшным цыпленком из гастронома, потому что по ногам здорово дуло. ",139,143
дуло,дуло_verb,"Пока мы укладывались, горели две коптилки, потом их унесли и наступил мрак. Из окна дуло. Хорошо, что я не расставалась со своим мешком. ",85,89
дуло,дуло_verb,"Дуло, сквозило со всех сторон, а пуще всего со стороны запертой двери, где сидел у ухмыляющегося компьютера сынок Димочка. ",1,5
дуло,дуло_verb,"Но было ощущение как бы голыми, как бы голыми и потными к тому же, но это была неправда, они оба были вполне одетые мужчины и не вспотели ничуть, наоборот, из кухонной форточки дуло, сквозило. ",178,182
дуло,дуло_verb,Из окна дуло. Штирлиц прикрыл форточку и дуло исчезло. *** Штирлиц порол чушь. ,9,13
дуло,дуло_verb,"Да, оказалась к шестидесяти годам в обшарпанной однокомнатной квартире в «хрущобе», где сыпалось с потолка, дуло от окон, текли краны, а из дивана, прорвав обивку, грозно торчали пружины. ",109,113
дуло,дуло_verb,"Из щелей все равно дуло, но это оставим на потом. ",20,24
дуло,дуло_verb,"Заботится о дверях, щелях и проч. , чтоб не дуло. Затворы, замки, засовы: все скрепы герметические. ",45,49
дуло,дуло_verb,"Слава Богу, ночью не сыпало и не дуло, снег чистить нет нужды. ",34,38
дуло,дуло_verb,"Я сел было на пол, как сидел Василек, но понизу дуло. ",49,53
дуло,дуло_verb,"Вместо штайновских скелетов в этом тоннеле очаровывали знаки разрухи, распада, гнили, ржавчины, свалявшейся за семьдесят лет пыли, беспредельного искорёжа, окаменелости человеческих истоков. Дуло кислятиной. В полумраке с потолка и с труб свисали клочья то ли асбестовых прокладок, то ли летучих мышей. ",192,196
дуло,дуло_verb,"Под черными ярами правого берега было тихо, на левом, луговом, ― вьюжило; по льду замерзшей широкой реки дуло, словно в трубе, несло старый крупитчатый снег. ",106,110
дуло,дуло_verb,"Была война, неутепленный наш дом, где дуло отовсюду, маленькая Варенька, Мунечка, а папа и Коля где-то далеко, на фронте. ",39,43
дуло,дуло_verb,Серый предрассветный был свет. В спину немного дуло с моря. Очень пахли травы. ,48,52
дуло,дуло_verb,"В феврале 1979 года после новой попытки подъема в «Умывальник» мы, для поправки здоровья, устроили большую прогулку по поверхности и нашли вход, открытый, несмотря на обилие снега. Из входа сильно дуло. Это была В-21. ",198,202
дуло,дуло_verb,"И вот в один из таких дней кто-то из участников экспедиции обратил внимание на небольшую щель, из которой дуло.",107,111
дуло,дуло_verb,"В одной из пещерок он прокопал щель, из которой дуло. ",49,53
дуло,дуло_verb,"Дома было холодно, дуло из незаклеенного окна.",20,24
дуло,дуло_verb,"А сам сквозняк оставил, и теперь он шастает между древними домами, как старательный комендант: «А ну? Где тут еще не дуло?» Нина расстроилась чуть не до слез. ",118,122
дуло,дуло_verb,"Всех ближе на нижних нарах ютились горемыки больные, на которых дуло из неплотно закрытой двери, тянуло от сырого пола, и как им ни запрещали, как их ни наказывали, они волокли на себя всякое тряпье, вили на нарах гнезда. ",65,69
дуло,дуло_verb,"Хозяева сдали нам пустой сеновал, где мы спали прямо на голых досках; хорошо, лето было теплое, а то в холодную и дождливую погоду в широкие щели между досками пола дуло.",166,170
дуло,дуло_verb,"Прямо над головой в полуметре нависал кирпичный свод, в котором к тому же была щель, откуда на меня постоянно дуло.",111,115
дуло,дуло_verb,"После теплой кухни комната показалась ей арктическим ледником, и, снимая телефонную трубку, она успела подумать о том, что перед наступлением зимы надо наконец поправить балконную дверь, чтобы не дуло из огромных щелей. ",197,201
дуло,дуло_verb,"Стоять на полу было нельзя, потому что из-под двери дуло, а все болезни начинаются, если застудить ноги. ",53,57
дуло,дуло_verb,"Стояла у око-он площадок, желтоватые е-ей виделись какие-то уходящие-е пятна света в стеклах напротив и далекие синие те-ени на бледной земле это-ой зимы. Дуло по са-амой земле. Сдувало снежок к остановкам. ",156,160
дуло,дуло_verb,"Чердак был пуст, загажен голубями. Из вентиляционных окошек дуло. Единственное подходящее место ― куб посредине, лифтовый отсек.",61,65
дуло,дуло_verb,"Там из всех окон и щелей так нещадно дуло, что пришлось открыть все краны с горячей водой, чтобы «помывочная» наполнилась паром. ",38,42
дуло,дуло_verb,"Сидевшие утром на стульях у печки, к вечеру переместились сидеть на них в середку жилья, сделав так потому, что дуло там слабей, чем у стен. ",113,117
дуло,дуло_verb,"Кошка имела дурацкую привычку в самый холод уходить по ночам на улицу; вероятно, искать съестное или чердак с теплым дымоходом, ведь с пола у обретенных хозяев в щели меж досок, свезенных когда-то с порушенных охотнорядских лабазов, заткнутые всякой ветошью, дуло, а возможно ли такое вытерпеть ночующему на половике хронически больному зверьку? ",260,264
дуло,дуло_verb,"Из всех щелей дуло, и жилье со скошенными потолками в ту пору больше походило на сарай. ",15,19
дуло,дуло_verb,"Но от Джизирака мерно «дуло» антигравитацией, и «Ультар» сносило назад. ",24,28
дуло,дуло_verb,"Он бросил пижаму на постель, увидел в зеркале, как она выходит из ванной ― немного сгорбившись, словно от стеснения, а на самом деле от того, что в комнате уже стало прохладно, от окна дуло, и ей просто было холодновато. ",186,190
